Date,AAPL,ABBV,ABT,ACN,AMD,AMGN,AMZN,AVGO,AXP,BA,BAC,BLK,BMY,C,CAT,COP,COST,CRM,CSCO,CVX,DHR,DIS,GE,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,LLY,LMT,LOW,MA,MCD,META,MMM,MRK,MS,MSFT,NFLX,NKE,NVDA,ORCL,PFE,PG,QCOM,RTX,SBUX,SCHW,SLB,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,V,VZ,WFC,WMT,XOM
2018-05-22,44.13846206665039,76.1718521118164,53.581058502197266,139.24993896484375,12.979999542236328,140.96295166015625,79.06999969482422,19.150409698486328,92.60823059082031,341.69775390625,25.54876136779785,447.5841369628906,39.39207077026367,54.56026840209961,132.10935974121094,54.20573043823242,179.024169921875,123.93416595458984,34.71672439575195,91.59493255615234,86.75761413574219,98.88001251220703,69.4979248046875,53.32477569580078,198.97024536132812,153.71578979492188,116.0681381225586,99.31989288330078,46.2862663269043,98.40696716308594,91.31961059570312,73.8953628540039,256.2236022949219,74.30049896240234,183.52610778808594,132.26268005371094,182.36886596679688,126.75524139404297,43.62148666381836,43.3399772644043,90.27888488769531,33.1619987487793,64.13170623779297,6.00368070602417,41.35143280029297,23.806116104125977,60.480987548828125,46.70912551879883,67.24087524414062,48.03892517089844,53.48223114013672,58.67459487915039,60.78395462036133,213.25926208496094,54.97758102416992,18.333999633789062,89.02642059326172,214.77061462402344,119.85868072509766,123.82023620605469,31.95515251159668,44.60600280761719,24.70074462890625,57.395992279052734
2018-05-23,44.42145919799805,75.7201156616211,53.97382736206055,139.23199462890625,13.100000381469727,142.2116241455078,80.09300231933594,19.316625595092773,91.9139175415039,345.7304992675781,25.17657470703125,444.13055419921875,39.51248550415039,53.91548538208008,133.41177368164062,53.42508316040039,178.27731323242188,126.55236053466797,34.740577697753906,91.9306411743164,87.53616333007812,97.75887298583984,64.45263671875,53.852909088134766,198.81143188476562,153.55123901367188,116.41432189941406,99.03239440917969,46.93232727050781,98.8393325805664,90.8994140625,74.30878448486328,262.8407287597656,82.04683685302734,184.83827209472656,134.06275939941406,185.44471740722656,126.56414031982422,44.1588134765625,42.921409606933594,91.35297393798828,34.47200012207031,64.15867614746094,6.127194404602051,41.82408142089844,23.972734451293945,60.603519439697266,47.87299346923828,67.0883560180664,48.48591995239258,52.889888763427734,58.45175552368164,57.32070541381836,211.947509765625,54.82373809814453,18.60466766357422,89.19507598876953,213.9646759033203,120.9908218383789,124.92855834960938,31.811119079589844,45.348628997802734,24.594078063964844,57.754539489746094
2018-05-24,44.37192153930664,73.95618438720703,54.558589935302734,139.4830322265625,13.40999984741211,140.6468048095703,80.15350341796875,19.555112838745117,91.9860610961914,345.5283508300781,24.986337661743164,442.63275146484375,39.655479431152344,53.20164489746094,133.37802124023438,52.90721893310547,178.9521026611328,127.19454956054688,34.65309143066406,90.4377670288086,87.5104751586914,97.01776885986328,66.36167907714844,53.82761764526367,197.3818359375,153.94610595703125,116.22972106933594,98.62165832519531,46.541297912597656,97.87854766845703,89.88123321533203,74.33576202392578,263.6729431152344,83.60648345947266,183.80386352539062,134.70143127441406,184.4822998046875,127.03557586669922,44.12896728515625,42.64501190185547,91.02891540527344,34.92900085449219,64.91411590576172,6.130905628204346,41.43168640136719,23.91941261291504,60.26856994628906,48.08461380004883,66.99374389648438,48.64616012573242,52.180850982666016,56.67710876464844,57.13546371459961,211.4091339111328,54.78528594970703,18.523332595825195,88.93807983398438,212.62445068359375,122.15657806396484,124.93804168701172,31.84385871887207,44.129756927490234,24.54667854309082,56.43282699584961
2018-05-25,44.473350524902344,72.47905731201172,54.4364128112793,139.8415985107422,13.539999961853027,140.86810302734375,80.50749969482422,20.077051162719727,91.16548156738281,346.57745361328125,24.944988250732422,441.6341857910156,39.715694427490234,52.533843994140625,131.81332397460938,50.6038932800293,178.47528076171875,126.42391967773438,34.40653610229492,87.28055572509766,87.3736343383789,97.10327911376953,66.4980239868164,53.75967025756836,196.47059631347656,153.69935607910156,115.90656280517578,98.32730865478516,47.12784194946289,97.97533416748047,89.42066192626953,74.38968658447266,259.188720703125,83.77977752685547,183.09510803222656,135.38162231445312,183.4801483154297,126.79348754882812,44.099117279052734,41.863182067871094,91.07518768310547,35.12900161743164,64.97708892822266,6.170265197753906,41.91325378417969,23.779455184936523,60.709747314453125,48.80082702636719,66.79917907714844,48.84856414794922,51.42694854736328,54.59209442138672,57.35292053222656,209.13812255859375,54.41029739379883,18.59000015258789,89.58853912353516,214.56912231445312,121.65337371826172,124.36021423339844,31.765302658081055,44.31540298461914,24.43113136291504,55.336090087890625
2018-05-29,44.3129768371582,71.32462310791016,53.50251007080078,137.6452178955078,13.359999656677246,140.23582458496094,80.64350128173828,20.04975128173828,88.11759948730469,339.2530517578125,23.952478408813477,429.07135009765625,39.339385986328125,50.438316345214844,129.92727661132812,50.789398193359375,177.0176544189453,125.35687255859375,34.17588806152344,86.70911407470703,86.02188873291016,94.71845245361328,64.45263671875,52.965736389160156,189.79928588867188,152.1775360107422,114.01402282714844,96.67072296142578,47.02583312988281,96.30570983886719,85.59849548339844,74.09309387207031,256.2801513671875,82.99126434326172,181.52438354492188,133.23318481445312,184.2937469482422,124.69761657714844,43.584163665771484,39.45454025268555,90.75111389160156,34.972999572753906,63.78095245361328,6.153183937072754,41.25334167480469,23.792783737182617,60.4973258972168,47.88798141479492,65.7895278930664,48.266632080078125,49.488338470458984,54.17033004760742,57.7475700378418,204.5569610595703,54.43914794921875,18.917333602905273,89.09068298339844,212.13392639160156,120.8062744140625,122.85401153564453,31.55580711364746,42.74136734008789,24.41335105895996,55.1322021484375
2018-05-30,44.21864318847656,73.86294555664062,54.1745719909668,139.87747192382812,13.819999694824219,142.44876098632812,81.24449920654297,20.026470184326172,89.26280975341797,344.7488098144531,24.39084243774414,437.28009033203125,39.90383529663086,51.18287658691406,131.48345947265625,52.59806442260742,179.6269073486328,127.74784088134766,34.0804557800293,89.40202331542969,86.62076568603516,94.9939956665039,64.40718841552734,53.431884765625,192.25741577148438,154.7583465576172,115.73731994628906,97.62908172607422,47.33185577392578,97.57202911376953,87.55400848388672,75.36930847167969,259.3825988769531,84.41229248046875,183.66017150878906,134.22857666015625,186.20872497558594,126.57050323486328,44.569278717041016,40.25215148925781,91.62149047851562,35.354000091552734,64.95909881591797,6.262095928192139,41.95784378051758,24.026052474975586,61.18359375,48.0195426940918,66.36270141601562,48.477474212646484,50.26917266845703,55.29241180419922,59.17313766479492,206.49514770507812,54.16032028198242,19.447999954223633,89.82144165039062,214.56036376953125,123.18333435058594,123.75395202636719,31.817672729492188,43.77459716796875,24.92295265197754,57.29756546020508
2018-05-31,44.070072174072266,70.94456481933594,53.7032585144043,139.61753845214844,13.729999542236328,141.95872497558594,81.48100280761719,20.240863800048828,88.64061737060547,338.9450378417969,24.11678695678711,437.2310485839844,39.6027946472168,51.190555572509766,128.48101806640625,52.087928771972656,178.36727905273438,127.77748107910156,33.969093322753906,88.78772735595703,84.9354019165039,94.50942993164062,63.998069763183594,54.549156188964844,189.50559997558594,154.31166076660156,113.79090881347656,96.73230743408203,46.923828125,96.48314666748047,86.47119903564453,76.42985534667969,255.7241973876953,82.32408905029297,182.08944702148438,132.72723388671875,190.2867431640625,125.64678192138672,44.427494049072266,39.59668731689453,91.5196304321289,35.15999984741211,64.57240295410156,6.242293834686279,41.66354751586914,23.946077346801758,59.778411865234375,47.79750442504883,65.63700866699219,47.79433822631836,49.91913986206055,54.64780044555664,58.705997467041016,203.87176513671875,53.554588317871094,18.98200035095215,89.86963653564453,211.55577087402344,120.33429718017578,123.82970428466797,31.208810806274414,43.58085250854492,24.454830169677734,57.114776611328125
2018-06-01,44.864830017089844,70.306396484375,54.471317291259766,142.44137573242188,14.399999618530273,145.08050537109375,82.0770034790039,20.583736419677734,88.59551239013672,343.33392333984375,24.415752410888672,441.18402099609375,39.986629486083984,51.64341735839844,129.8426971435547,52.78355026245117,177.3685302734375,128.95318603515625,34.72468185424805,88.46629333496094,86.0561294555664,94.40492248535156,64.0889892578125,56.28480529785156,191.57781982421875,154.97340393066406,115.46805572509766,97.1704330444336,48.52193832397461,97.80595397949219,87.59443664550781,76.25908660888672,257.42333984375,83.03461456298828,187.11773681640625,132.8607940673828,192.4795379638672,127.1502456665039,45.19618606567383,40.44169998168945,93.32523345947266,35.99300003051758,65.61853790283203,6.3766961097717285,42.22536849975586,24.159339904785156,60.00715255737305,48.20047378540039,66.15763092041016,47.99675369262695,50.91537857055664,54.87860107421875,58.633522033691406,207.3565673828125,54.67951965332031,19.454666137695312,92.1904525756836,213.16758728027344,123.84080505371094,123.95288848876953,31.300479888916016,44.145904541015625,24.588153839111328,57.529571533203125
2018-06-04,45.239803314208984,71.05931091308594,55.00372314453125,142.92544555664062,14.850000381469727,146.5584716796875,83.26349639892578,20.746749877929688,89.6776123046875,347.1935119628906,24.415752410888672,442.5016784667969,38.72224426269531,51.68948745727539,128.97996520996094,52.48210906982422,178.70919799804688,131.05760192871094,34.66105270385742,87.33053588867188,87.15118408203125,95.24101257324219,62.31633377075195,57.179412841796875,192.869873046875,158.2904510498047,115.50653839111328,97.9166030883789,48.3094367980957,98.36249542236328,87.63482666015625,76.456787109375,258.6753845214844,84.55960083007812,189.37803649902344,133.7456817626953,191.77505493164062,128.08668518066406,46.28578567504883,40.710201263427734,94.1400375366211,36.180999755859375,66.58350372314453,6.555658340454102,42.19861602783203,24.292634963989258,60.603519439697266,48.282711029052734,66.41002655029297,48.13169479370117,51.03206253051758,54.96612548828125,61.49270248413086,209.64720153808594,54.91988754272461,19.78266716003418,92.9453125,214.28880310058594,120.5029067993164,126.0558853149414,31.30702018737793,44.2589111328125,25.308115005493164,56.92495346069336
2018-06-05,45.58881378173828,71.1596908569336,55.012447357177734,143.36476135253906,14.850000381469727,143.62632751464844,84.81749725341797,20.81821632385254,89.55136108398438,346.5871276855469,24.1832218170166,437.3539733886719,39.07596969604492,51.244293212890625,129.41128540039062,52.21931838989258,178.0073699951172,132.5099639892578,34.73262023925781,87.6662826538086,87.33938598632812,94.95599365234375,62.725399017333984,57.07924270629883,191.56947326660156,158.77020263671875,115.29881286621094,98.3683853149414,48.05440902709961,97.98338317871094,87.14190673828125,76.23213958740234,260.1794128417969,84.48162841796875,190.93917846679688,133.1279296875,191.4376983642578,128.17593383789062,45.81560516357422,40.102108001708984,94.62152862548828,36.58000183105469,66.78192901611328,6.5611042976379395,42.02918243408203,24.28597068786621,60.431983947753906,48.50476837158203,66.23124694824219,46.95938491821289,50.52944564819336,54.87795639038086,63.224327087402344,210.2344970703125,54.958351135253906,19.408666610717773,94.48717498779297,214.1136016845703,120.0645751953125,126.52002716064453,31.405214309692383,43.992523193359375,25.071090698242188,56.7210693359375
2018-06-06,45.7468376159668,71.69031524658203,55.457576751708984,145.86599731445312,15.670000076293945,145.06472778320312,84.7874984741211,21.1602783203125,91.04826354980469,357.6170654296875,24.947248458862305,454.1073303222656,39.828582763671875,52.372650146484375,132.37152099609375,52.466644287109375,177.84542846679688,133.92282104492188,35.201873779296875,88.13056182861328,87.94679260253906,96.82775115966797,61.9981803894043,56.87740707397461,194.8330535888672,160.13507080078125,116.16813659667969,99.05976104736328,48.47945022583008,99.0400161743164,89.17823028564453,77.22975158691406,260.0900573730469,85.33943176269531,194.62652587890625,135.54876708984375,189.85015869140625,129.8704376220703,46.218605041503906,40.994503021240234,94.8993148803711,36.744998931884766,67.41321563720703,6.563081741333008,42.582096099853516,24.24598503112793,60.742454528808594,49.21204376220703,66.68872833251953,48.21602249145508,52.01033020019531,55.222652435302734,62.741092681884766,213.6605682373047,55.381404876708984,21.299999237060547,94.84856414794922,217.81024169921875,119.99714660644531,129.0966796875,31.693283081054688,44.86431121826172,25.053316116333008,57.69125747680664
2018-06-07,45.62420654296875,71.21705627441406,55.14337158203125,143.98329162597656,14.890000343322754,144.86715698242188,84.46499633789062,21.2534236907959,91.50812530517578,354.70074462890625,24.98877716064453,451.8692321777344,39.6027946472168,52.54150390625,132.18544006347656,53.70335006713867,182.26324462890625,131.3144989013672,34.71672439575195,90.68775939941406,87.69014739990234,97.35980987548828,62.63450622558594,56.25604248046875,195.85653686523438,162.2692108154297,117.0067138671875,99.50471496582031,47.501869201660156,99.47554779052734,89.53376770019531,77.1847915649414,261.74853515625,86.01526641845703,191.111572265625,141.47555541992188,186.7147674560547,130.64132690429688,46.26340103149414,41.1761360168457,93.40855407714844,36.13999938964844,67.4222183227539,6.507389545440674,42.51966094970703,24.319299697875977,61.89439010620117,49.869937896728516,67.0883560180664,48.19071960449219,51.46285629272461,55.79178237915039,63.103519439697266,211.8887939453125,55.592926025390625,21.07266616821289,94.14990997314453,218.0992889404297,119.86225891113281,126.78524780273438,32.086097717285156,44.9046745300293,25.16886329650879,58.26774978637695
2018-06-08,45.20914077758789,72.01297760009766,55.221927642822266,145.3818359375,15.25,145.657470703125,84.19950103759766,20.714630126953125,91.07528686523438,355.63433837890625,24.922334671020508,452.09136962890625,40.00921630859375,52.556861877441406,131.36508178710938,53.66469192504883,183.33389282226562,131.9270477294922,34.581512451171875,90.31635284423828,88.11790466308594,98.79451751708984,63.31630325317383,56.17124557495117,195.8062744140625,164.055908203125,116.82974243164062,100.03865051269531,46.79631423950195,100.06437683105469,89.78426361083984,77.3645248413086,262.041259765625,86.83844757080078,191.59046936035156,140.9997100830078,187.62759399414062,131.6096649169922,46.703712463378906,40.994503021240234,94.1030044555664,36.05699920654297,67.54847717285156,6.4920430183410645,42.96553421020508,24.439254760742188,63.05449295043945,49.55743408203125,67.10415649414062,47.735294342041016,51.8128776550293,55.655513763427734,62.83773422241211,212.43701171875,55.573699951171875,21.17733383178711,92.9453125,219.58837890625,121.8178482055664,127.63783264160156,32.197391510009766,44.94502639770508,24.99405860900879,58.773948669433594
2018-06-11,45.098297119140625,71.53971862792969,55.09974670410156,145.90176391601562,15.729999542236328,145.90245056152344,84.45600128173828,20.944272994995117,91.25566101074219,357.02032470703125,24.96385955810547,451.8033752441406,39.97911071777344,52.28052520751953,132.19393920898438,54.48400115966797,183.99974060058594,132.3716278076172,34.74852752685547,91.11634826660156,88.3232421875,99.14605712890625,63.5435676574707,56.577388763427734,196.3935546875,165.13955688476562,116.83744812011719,100.33985900878906,46.34578323364258,98.93514251708984,89.55802917480469,77.16683959960938,259.593994140625,87.0810775756836,190.1059112548828,138.97964477539062,190.04859924316406,130.67320251464844,46.51713943481445,40.89183044433594,93.56594848632812,36.14500045776367,67.26890563964844,6.450953960418701,42.97446060180664,24.192663192749023,63.340431213378906,49.286041259765625,67.39864349365234,47.634098052978516,51.52568054199219,56.00823974609375,63.67536163330078,212.75022888183594,55.756385803222656,22.139999389648438,92.57592010498047,222.30393981933594,123.15811157226562,126.8515625,32.27595520019531,44.80780029296875,24.976280212402344,58.42243194580078
2018-06-12,45.345924377441406,70.92304229736328,54.91645431518555,145.9824981689453,15.850000381469727,146.2660369873047,84.9375,20.992460250854492,90.83183288574219,356.71234130859375,24.830989837646484,450.19873046875,39.986629486083984,51.89673614501953,133.20040893554688,53.66469192504883,184.34165954589844,134.62428283691406,34.94737243652344,90.77349853515625,88.25481414794922,99.12705993652344,63.5435676574707,56.938907623291016,195.1686248779297,166.5209197998047,117.13748168945312,100.53837585449219,46.600799560546875,98.83838653564453,89.0408706665039,76.83428192138672,256.228271484375,87.0810775756836,191.6767120361328,139.17994689941406,190.9019012451172,130.54574584960938,46.5992317199707,40.52855682373047,93.80670928955078,36.382999420166016,66.99835205078125,6.499467849731445,43.20632553100586,24.192663192749023,63.10350036621094,49.1709098815918,67.23036193847656,47.634098052978516,51.43592071533203,54.990177154541016,63.683406829833984,213.3473358154297,55.85253143310547,22.851333618164062,92.68030548095703,222.12875366210938,123.1496353149414,127.75150299072266,31.95515251159668,44.70287322998047,24.91703224182129,57.94435119628906
